,count,hate_speech,offensive_language,neither,class,tweet
977,3,0,0,3,0,waiting for pushpa 2.......adirindhi first look AA 
978,3,0,0,3,0,Evarain ni tarvate acting lo....come onnn
979,3,0,0,3,0,Pushpa pusha raj ni avva taggede le
980,3,0,0,3,0,Intha fast yendhi anna 
981,3,0,0,3,0,Rara nakka ra..run mottam ayyaka tweet enti ra
982,3,0,0,3,0,Nidra lechi eppude movie chusavara 
983,3,0,0,3,0,Chala fast ga chusav anna movie 
984,3,0,0,3,0,"Hermosos nuestro Min Suga y Park Jimin estrellas mundiales, brillen chicos es su momento"
985,3,0,0,3,0,Jai balayya
986,3,0,0,3,0,Balayya ma gundello golayya
987,3,3,0,3,0,Entra trailer release ayyi 3 yedadhulu avutundhi inka hit kaaledha
988,3,0,0,3,0,220+ likes 500+ comments in 5 min
989,3,0,0,3,0,Nannu evaraina movies loki tisukondi please
990,3,0,0,3,0,E full Trailer chudakunda skip chesi comments read cheyadaniki vacha
991,3,0,0,3,0,Mi jaathi anthe ra thu
992,3,0,0,3,0,Bien lindo es verdad el chico estrella
993,3,3,0,3,0,Ending scenes looks like power rangers baga copy chesaru
994,3,0,0,3,0,llegué temprano xd??
995,3,2,5,3,0,hey antaga thattukoleka pothunnadu.
996,3,4,0,3,2,ikkada anni kulalloni pedalu unnaru. arthika pratipadikannam reservations kore vaaru thatasthanga untaru.
997,3,0,0,3,,Love you AAnna 
998,3,0,0,3,0,Ninne touch chesi cigerette eliginche scene ki connect ayi esava anna tweet 
999,3,0,0,3,2,Party ledha pushpa
1000,3,0,0,3,2,okkati taggindhi pushpa....sir ekkada pushapa
1001,3,0,0,3,1,conngratulations nuv topu anna
1002,3,0,0,3,1,oka 1000 unte veyyi anna exams fees kattali
1003,3,0,0,3,1,Bunny Bangaram Luuu
1004,3,3,0,3,1,bigil mens watch sangatamilan legend watch khaideeni vikshinchina pillalu
1005,3,0,0,3,1,Nuvv endhuku cake Supply ivvakudadhu...
1006,6,0,0,3,1,Nee Birthday celebrations motham nuvvey daggarundi chooskunnav super anna
1007,3,0,0,3,1,kitna ashil trailer ka Hain... Yeah toh ek leader ka apmaan hain
1008,3,0,0,3,1,Cake party baaga ayyinda ra
1009,3,3,0,3,1,arey nuv boss ani evadu ra annaru...nuv pedha yedavaa
1010,3,0,0,3,0,Waiting... randi randi. konni sukshmanshalu matrame taggutai.
1011,3,0,0,3,1,Maa Ak bava ki Biriyani party Ichhava ledhaa??
1012,3,0,0,3,1,Edu em chesthunadu anna
1013,3,0,0,3,1,Emaindi bro neeku Mega loo vundatam endhuku istam ledu ??
1014,3,0,0,3,1,Ma Pottodiki Party Echava Leda Anna
1015,6,1,3,3,1,26 years nundi chiranjeevi oke dailogue sollu cheptunnaru
1016,3,2,0,3,1,Entra ra enti ikkadiki vachi unnaru kukka
1017,3,0,0,3,1,Pig biriyani party echava bro 
1018,3,0,0,3,1, chudu koncham nuv pakkane unna Nee meedha hand pettadu
1019,3,0,0,3,1,   jisko bhi  free me Rs.300 chahiye link me jao or download karke maje  lo
1020,3,0,0,3,1,Kummuthunnam #PushpaTheRule tho 
1021,6,0,0,3,1,Edina manchi color shirt veskovachu ga Bunny 
1022,3,0,0,3,1,#dasara movie ki fan's Baga support chestunnaru
1023,3,4,8,0,1,Mingithey matter ayipovali...
1024,3,4,8,0,1,nakka
1025,3,4,8,0,1,aathulu
1026,3,4,8,0,1,yerri puka 
1027,3,4,8,0,1,lanja
1029,3,4,8,0,1,lanja kodaka 
1030,3,4,8,0,1,ghandu
1031,3,4,8,0,1,picchi puka 
1032,3,4,8,0,1,madda kuduv
1033,3,4,8,0,1,denguta
1034,6,4,8,0,1,kojja 
1035,3,4,8,0,1,picchi lanja kodaka 
1036,3,4,8,0,1,niyamma 
1037,3,4,8,0,1,bosedeky
1038,3,4,8,0,1,saala
1039,3,4,8,0,1,chutiya
1040,3,4,8,0,1,lawada
1041,3,4,8,0,1,pilla puka 
1042,3,4,8,0,1,na kodaka 
1043,3,4,8,0,1,chod
1044,3,4,8,0,1,lawadeke ball
1045,3,4,8,0,1,kojja na kodaka 
1046,3,4,8,0,1,lanja munda 
1047,3,4,8,0,1,ni yekkan denga 
1048,3,4,8,0,1,loafer lanja kodaka 
1049,3,4,8,0,1,kothi puka 
1050,3,4,8,0,1,munda puka 
1051,3,4,8,0,1,howle 
1052,3,4,8,0,1,chettha lanja 
1053,3,4,8,0,1,bewars 
1054,3,4,8,0,1,sulliga 
1055,3,4,8,0,1,aathulu piku
1056,3,4,8,0,1,nenu raanu
1057,3,4,8,0,1,ate vellu inka tirigi raaku
1058,3,4,8,0,1,aathu lanja 
1059,3,4,8,0,1,dengey 
1060,3,4,8,0,1,pilla puka 
1061,3,4,8,0,1,aathulu peekutha
1062,3,4,8,0,1,aati mokka
1063,3,4,8,0,1,akka bokka IO Naa sulla
1064,3,4,8,0,1,amma puku ki baanisa
1065,3,4,8,0,1,amma puku lo arati pandu
1066,3,4,8,0,1,attha puku dengina alludu
1067,3,4,8,0,1,bochu
1068,3,4,8,0,1,bosudi
1069,3,4,8,0,1,dengithe dayyalu pudatai
1070,3,4,8,0,1,dengu 
1071,3,4,8,0,1,gudhalo tanthe gadala egutaav
1072,6,4,8,0,1,nee yamaani denga
1073,3,4,8,0,1,ne yakaani denga
1074,3,4,8,0,1,lanjaodkaa
1075,3,4,8,0,1,chitthu puka
1076,6,4,8,0,1,dhani puku
1077,6,4,8,0,1,doola lanja
1078,3,4,8,0,1,kammani pooku
1079,3,4,8,0,1,kojja
1080,3,4,8,0,1,konamodda
1081,3,4,8,0,1,kukka puka
1082,3,4,8,0,1,kukka sulli
1083,3,4,8,0,1,kuthuru vongudu alludu dhengudu
1084,3,4,8,0,1,thurku valagodtha
1085,3,4,8,0,1,vattakai
1086,3,4,8,0,1,vattalu
1087,3,4,8,0,1,vedhava
1088,3,4,8,0,1,verri puka
1089,3,4,8,0,1,vongo petti dengutha lanja
1090,3,4,8,0,1,pooku
1091,3,4,8,0,1,pooku dimma pappa bokka
1092,3,4,8,0,1,puku chinchu
1093,3,4,8,0,1,pooku chinchu
1095,3,4,8,0,1,pucci na kodaka
1096,3,4,8,0,1,puku naku
1097,3,4,8,0,1,pooku naaku
1098,3,4,8,0,1,pooku naku
1099,3,4,8,0,1,ne pukulo na moda
1100,3,4,8,0,1,puthhi
1101,3,4,8,0,1,sachinoda
1102,3,4,8,0,1,gudsetiilanjaa
1103,3,4,8,0,1,lanja mundaa
1104,3,4,8,0,1,pukuu lanjaa
1105,3,4,8,0,1,prasanthamga denganiyaru.. lanjakodulu
1106,3,4,8,0,1,pukuu nakuu
1107,3,4,8,0,1,vataluu pagaldengathaa
1108,3,4,8,0,1,sallu dengutha 
1109,3,4,8,0,1,sankalo bochu
1110,3,4,8,0,1,sanka naku
1111,3,4,8,0,1,sanka naaku
1112,3,4,8,0,1,shaata
1113,3,4,8,0,1,shibal 
1114,3,4,8,0,1,nee ayani dengaa
1115,3,4,8,0,1,sulii
1116,3,4,8,0,1,adivi pooku
1117,3,4,8,0,1,adivi puku
1118,3,4,8,0,1,ni puku chekutha
1119,9,4,8,0,1,nee puku chekutha
1120,3,4,8,0,1,ni pooku chekutha 
1121,3,4,8,0,1,nee moda chekutha
1122,4,4,8,0,1,nee pooku chekutha 
1123,3,4,8,0,1,nee pooku lo na gudda
1124,3,4,8,0,1,moda notlo petukoni dengeii
1125,3,4,8,0,1,nee pukulo Naa sulli
1126,3,4,8,0,1,hukk nakuu
1127,3,4,8,0,1,ni akkani pandulu denga
1128,3,4,8,0,1,ni gudha lo gudu pedtha
1129,3,4,8,0,1,ni pukla na madda
1130,3,4,8,0,1,nihar
1131,3,4,8,0,1,Banda pooku
1132,3,4,8,0,1,bakaa puka
1133,3,4,8,0,1,osey gudisetiimundaa
1134,3,4,8,0,1,ninnu dengutha 
1135,3,4,8,0,1,lovde ka bal
1136,3,4,8,0,1,nuvvu ni yendipoyina sulli
1137,3,4,8,0,1,pedda salladhi
1138,3,4,8,0,1,pichi pukoda
1139,3,4,8,0,1,pichi pukudhana
1141,3,4,8,0,1,piyya thinu
1142,3,4,8,0,1,poi vongu raa
1143,3,4,8,0,1,ni aali pookulo rampam
1144,3,4,8,0,1,ni alini denga
1145,3,4,8,0,1,ni amma guddani denga
1146,3,4,8,0,1,ni amma kuttani denga
1147,3,4,8,0,1,ni amma roju na modda cheekuthundhi
1148,3,4,8,0,1,ni ammani denga
1149,3,4,8,0,1,nee ammanu dengaa
1150,3,4,8,0,1,nee kooturu ni denga
1151,3,4,8,0,1,nee notlo Naa sulli
1152,3,4,8,0,1,nee pallu super
1153,3,4,8,0,1,nee payal madhyalo na sulli
1154,3,4,8,0,1,nee pellani denga
1155,3,4,8,0,1,marmangam
1156,3,4,8,0,1,modda
1157,3,4,8,0,1,modda cheeku lanja
1158,3,4,8,0,1,modda kuduvu
1159,3,4,8,0,1,modda gudu
1160,3,4,8,0,1,modda kudu
1161,3,4,8,0,1,modda guduvu
1162,9,4,8,0,1,modda naaku
1163,3,4,8,0,1,modda naku
1164,3,4,8,0,1,modda notlo petti dengutha 
1165,3,4,8,0,1,daddu
1166,3,4,8,0,1,magatanam
1167,3,4,8,0,1,muddy lo velu petuko
1168,3,4,8,0,1,Naa modda gudu
1169,3,4,8,0,1,ne akkanu ma kukka denga
1170,3,4,8,0,1,ne amma pukulo Naa modda
1171,3,4,8,0,1,ne jathini kukka denga
k,3,4,8,0,1,ne notlo Naa sulli
1173,3,4,8,0,1,guddha cheeku
1175,3,4,8,0,1,gudha kindha kovvu pattindhi
1176,3,4,8,0,1,gudha kovvu
1177,3,4,8,0,1,hasta prayogam cheyi
1178,6,4,8,0,1,hasta prayogam cheyyi
1179,3,4,8,0,1,hasta prayogam chai
1180,3,4,8,0,1,kukka puka
1181,3,4,8,0,1,kukka sulli 
1182,3,4,8,0,1,langa vippave lanja
1183,3,4,8,0,1,langa vippave lanjaa
1184,3,4,8,0,1,erugu
1185,3,4,8,0,1,gaadida pichaloda
1186,6,4,8,0,1,gaja madda
1187,3,4,8,0,1,gajji modda
1188,3,4,8,0,1,golli cheeku ra kodaka
1189,3,4,8,0,1,golli chekutha lanja
1190,3,4,8,0,1,kutha chimpi paradengutha
1191,3,4,8,0,1,gudha chimpi para dengutha 
1192,3,4,8,0,1,thuruku valagodtha
1193,3,4,8,0,1,jinniappa
1194,3,4,8,0,1,dhani puku lo erugu 
1195,3,4,8,0,1,dhani pooku lo erugu
1196,3,3,2,3,0,kukka
1197,3,3,2,3,0,nakka
1198,3,3,2,3,0,pandi
1199,3,3,2,3,0,gaadida 
1200,3,3,2,3,0,gadidha
1201,3,3,2,3,0,ni amma 
1202,3,3,2,3,0,ni ayya
1203,3,3,2,3,0,ni Abba rey
1204,3,3,2,3,0,ni abbaa
1205,3,3,2,3,0,ni avva
1206,3,4,8,0,1,paniki Malini lanja
1207,3,4,8,0,1,kojjadhana
1208,3,4,8,0,1,kothi
1209,3,4,8,0,1,kothi lanja
1210,3,4,8,0,1,kothi yedhava
1211,3,4,8,0,1,pandi lanja
1212,6,4,8,0,1,pandi modda
1213,3,4,8,0,1,pandi puku
1214,6,4,8,0,1,cheekutha
1215,3,4,8,0,1,payalu
1216,6,4,8,0,1,pandi munda
1217,6,4,8,0,1,kcpd
1218,3,4,8,0,1,pandhi gudha 
1219,3,4,8,0,1,pandhi puku
1220,3,4,8,0,1,pandhi pooku
1221,3,4,8,0,1,pandhi lanja
1222,3,4,8,0,1,konda koothi
1223,3,4,8,0,1,konda kothi
1224,3,2,10,0,1,Guvva pagilipoyela mingaidame juttu pattukoni ka$! teera mingali red aipovali
1225,3,2,10,0,1,Dm cheyandi girls korika tirustaaa baga Kasi ga undhi bangaram full enjoy chedham
1226,3,2,10,0,1,Na amma ni ika chayali avrna
1227,3,2,10,0,1,"evrinina baga korikal undi kasiga chat cheyalani and vc lo kasiga mataladalani untea msg me karipoyela chedam baga kasiga chala privacy untadi sure, realmeet kuda avuddham nachitea baga kasiga chedam only gls n antys"
1228,3,2,10,0,1,Venkanundi hatukoni vongapeeti jadaa laagi kodtha ravee
1230,3,2,10,0,1,sex chat chesthava full satisfaction ishta
1231,3,2,10,0,1,akka ne dangadam lo una sukam endulo nu ledhu
1232,3,2,10,0,1,Dengitha gudda chirigipovali egaresi dengali lanja
1233,3,2,10,0,1,ni langa lepu guddhalu ugela dengipotha
1234,3,2,10,0,1,Baaaaga kasi puku unte message cheyandi girls dula tirchukundam
1235,3,2,10,0,1,"Moggudu modda nachakka ,sukkam saripoka, Baga dulla ekki vunna Kasi ammayilu"
1236,3,2,10,0,1,Kasi ekkina dula puku unte dm cheyandi
1237,3,2,10,0,1,mi puvvu ni sammaga minguttta...
1238,3,2,10,0,1,mi puvvu ella nallipitey sukka padutaro nak baga telusu
1239,3,2,10,0,1,Cheerra ethi pukku antha nakaliiii kinda nunchi melaga motham lepi dani guddalo modda petti gatiga dengali sallu venakala nunchi patukoni denguthunte dani pukku rasam karaliii ah karthuna rasan ni nakuthaa
1240,3,2,10,0,1,Anthe antav ganta ina sare nannu vadalav em penchave pirralu pisiki kotti guvva mingutha
1241,3,2,10,0,1,ammaayilu aunties denginchukovalani chusthunte dm cheyyandi
1242,3,2,10,0,1,Gudha pagala dengu
1243,3,2,10,0,1,Night terrace midaki raa vestaa
1244,3,2,10,0,1,Baaga regina puku unte message cheyandi girls dula tirchukundam
1245,3,2,10,0,1,noppi a kavali ga ratri inka gatiga dengi nannu savadengu ranku na kodka anav
1246,3,2,10,0,1,Aaaaahhhhh bava noppi aaaaaaaa mellaga
1247,3,2,10,0,1,Hi  baby msg chey njoy chedam privacy ga
1248,3,2,10,0,1,ha chpu lanja mardala
1249,3,2,10,0,1,mari NV dhula puku shanivaar sallu bagunay dp lo
1250,3,2,10,0,1,Nadi kuda kinda neku dula ekkuva ayinattu undi
1251,3,2,10,0,1,raava ..pettalani undhi
1252,3,2,10,0,1,puku doolaga vunda
1253,3,2,10,0,1,ammailu aunty lu untey message cheyandi realmeet ki baga massage chesi nakutha vadukondi nannu slave laga unta Mee kala daggara padi
1254,3,2,10,0,1,Motham puvvu lone chesthe em mazaa vasthadi mardal pilla
1255,3,2,10,0,1,guddha lo dimputha swargam(sq)kanipisthadi
1256,6,2,10,0,1,huku rasalu karipistha ravee roju antha srungaram cheskundama taniviteera dhulaa terchukundam
1257,3,2,10,0,1,telugu girls unte msg cheyandi na 8mm rod baga lechindi lepi lepi kasiga minguta mi puvvu ni girls dm plz
1258,3,2,10,0,1,Pukulo kaadhe ni gudhani dhengali aa gudha size chusinapudalla modda lechi dance chestadhi elaa penchave ee gudhani intha andhanga korukuta ee roju ni gudhani
1259,3,2,10,0,1,Mamulga vundadu nenu mingithe ka$! teera lepi lepi mingadame 
1260,3,2,10,0,1,Vachii natho minginchukoo night antha pandaga cheskochu kasithira minginchukuntu
1261,3,2,10,0,1,Ka*si puvulu dm me girls or ladies or auntys vc available mi dula motam teerusta
1262,3,2,10,0,1,Ahh ahhh baby juicy ga vundhi baby ne puku na thilla madda lopalki vilipoindi
1263,3,2,10,0,1,Ongobetti venakanunchi juttu pattukoni lagi puku pachadi chestha rave
1264,3,2,10,0,1,Dinama lanjja Munda roju oka mogga kavali diniki Anni mogga okae sari dengithae apudu sammaga untundi
1265,3,2,10,0,1,Eroju full ga ni gula tirustha le ve
1266,3,2,10,0,1,Girls and auntie  msg  me for  videoo calll...vc...without face  .. full   privacy ..show u r boobs and watch my batting full privacy msg  me..
1268,3,2,10,0,1,Taggedele puku pachadi cheyalsinde
1269,3,2,10,0,1,"Adi kadu sangati, daniki manchi 10 inch kavali Nadi 8 inch undi kavala baby"
1270,3,2,10,0,1,Puvvulo rasalu Uripinchi uripinchi uripinchi karpista certified by so many aunties and girls
1271,3,2,10,0,1,Nuvu chanceivvle kani mi intipaina vuntu ni paiki ekki dengutu ninnu sukapedtha nii puku anta dula terela kasiga denginchukundam
1272,3,2,10,0,1,Nannu follow kotti karchukondi 
1273,3,2,10,0,1,Pacchiboothulathoo
1274,3,2,10,0,1,"Dani mugam chustae telidha rent kadu vadi tent chusi puvu lopala veskudam Ani plan chesi veluntundi, first Dani notlo peti mingi taravata vangopetti puvu mingutu motam Dani puvu lo karchuta"
1275,3,2,10,0,1,Prathi month rent badalu mogga ivvali
1276,3,2,10,0,1,Ba ilantidi dorikithe vuchhakuda taguthaa naki naki denguthunte sallu palu ostai
1277,3,2,10,0,1,Eroju neku sukam ante ento chupistha aunty
1278,3,2,10,0,1,I am boy full mood..puku nakalani undhi
1279,3,2,10,0,1,Chiika ve lanja munda
1280,3,2,10,0,1,Madda chustara girls
1281,3,2,10,0,1,Em figure raa babu paiki ekki dengutunte rubber laga jumping avutune untam
1282,3,2,10,0,1,Dhoola puku lanja lu msg cheyandi
1283,3,2,10,0,1,"Osey evathai aina msg cheyandi Ginza Ginza anukunta mimmalni ekki mingali Ani undi elanti chatting kavali anukunna vallu msg me
"
1284,3,2,10,0,1,Nii puku dula mottam terela Kasi Tera dengutha ne  ninnu puku paccadi ayyela migutha rave
1285,3,2,10,0,1,Aahh ninnu naaki naaki hooku doola teeredaka benguta baby..... Ni face mida karusta.. Aaahh
1286,3,2,10,0,1,ilanti kasi papalu evarikanna baga puvvu nakinchukuni kasiga kattesi minge vadu kavali ante dm me for fun 
1287,3,2,10,0,1,Dhoola motham tirustha
1288,3,2,10,0,1,Ellla puvuni chustu mogga peti mingaka potae em untundi kick
1289,3,2,10,0,1,Ahh ahhh baby ne puku ni na thilla madda thu pagal deguthanu
1290,3,2,10,0,1,Nelanti ninja dhorikthey entha kasigaa mingina enka mingalanipisthadhi
1291,3,2,10,0,1,Denamma jevitham lo denini okasaraina kattesi mingali antha kasiga untundi papa girls dm for wild fun
1292,3,2,10,0,1,Naaku kobbari bonda paalu kaavali
1293,3,2,10,0,1,Mare chusi chapparinchali tappa manaki piski cheeke avakasam raadhu
1294,3,2,10,0,1,ummmm naku puvvu lo karchalane undi aunty 
1295,3,2,10,0,1,Inkka baga gattiga mingali ninja laga
1296,3,2,10,0,1,Nii boobs ni pattukoni pisukutute aa tarvatha ni bra lo na moddani ni salla madyalo petti lopaliki karchestane
1297,6,2,10,0,1,ilanti kasi papalu evarikanna baga puvvu nakinchukuni kasiga kattesi minge vadu kavali ante dm me for fun 
1298,3,2,10,0,1,Ilanti...kasii married lady okaru una dm pachiga matladuthu karipoyedaka phone lone enjoy cheddam evraina girl unte msg me no personals only fun
1299,3,2,10,0,1,Vatini kasiga pindesi cheekkoni peddavi chesthale
1300,3,2,10,0,1,Ravay na lanja ne milk ni baga tagi ne puku pagal deguthanu lanja munda
1301,3,2,10,0,1,Abbbaa Inka fast ga petti ruddu Ani face cheptundaentae
1302,3,2,10,0,1,Slow ga start chesi gattiga end cheyali appude baguntadi
1303,6,2,10,0,1,"
Na pellam chelli mathram gattiga petti bava inka cheyu bava antadhi"
1304,6,2,10,0,1,Bengithey puvvu pundaipothadhi
1305,3,2,10,0,1,Gattiga veydam ante Naku chala istam...... Gattiga kavalante msg cheyyandi..
1306,3,2,10,0,1,Baga mood lo una girls dm me now mek okati chupistha
1307,3,2,10,0,1,Adento andamaina ammai ni chudatam kante baga kasi unna Danni chustene baga mood vasthundhi
1308,3,2,10,0,1,Ahhhhh kasiga mingutha
1309,3,2,10,0,1,Naaku first paalu kavali aunty aa taruvathey puvuu mingutha
1310,3,2,10,0,1,Naaku chance ivvu naaaki mari mingutha
1311,3,2,10,0,1,Elanti kasi Dani ani sarlu chesina tapu ledu
1312,3,2,10,0,1,Elanti kasi Dani ani sarlu dengina tapu ledu
1313,3,2,10,0,1,Ni gula tirchi suka pedatha pada aunty
1314,3,2,10,0,1,kasiga medha Una Ammyiluu and auntys na modda Chustu me Feelings ne Share chesukoli anukuntey call Cheyaochu meku satisfication guarantee reel Meets Kuda interested naku
1315,3,2,10,0,1,"Na ammaki ilanti bava unte bagunnu, ma ayyagadu elano dengatle 15-16 yrs nundi "
1316,3,2,10,0,1,Kochem cheeku ready chey mari nv kuda
1317,3,2,10,0,1,Ni gula tirchadam kosam ey vachaa ne
1318,3,2,10,0,1,Aa puvuu mogga aata adukundhamm
1319,3,2,10,0,1,1st pillalu em cheste pudtaro adi chedam pada Mardala
1320,3,2,10,0,1,Ahhhhh raave padesi kasiga mingutha
1321,3,2,10,0,1,Ahh ahh aunty ra vay ne puku baga nakotha nu na thilla madda nuvo notlo pitkoni ice-cream chikinatlo chikavay
1322,3,2,10,0,1,Adi just acting antae modda chudanganae puku lopala jivvuu antundi lanjjan ki
1323,6,2,10,0,1,Just happy ga njoy chesi velle kasi papa lu and aunties msg me ( pachiga njoy chese vallu mathrame)
1324,3,2,10,0,1,ma amma ni dengochu gaa mari
1325,9,2,10,0,1, starting melaga antav tarvtha gatiga mingu antav nee Kasi Naku telida baby
1326,3,2,10,0,1,Chae naen aythae velu kadu kallu spread chaesi naliga peti slow ga nakutu motam face ni lopala tosi full deep ga nakutu puku karistu Moda tesi puku meda ruddutu daengae vadini
1327,3,2,10,0,1,nuv akda cheymana chesta.
1328,3,2,10,0,1,Uncle lekapothe dhooripothava ra
1329,3,2,10,0,1,Ahhhhh kasi puvvu geliki vongobetti mingutha
1330,3,2,10,0,1,Nee amma lanjakodakka erripuka dengaru 
1331,3,2,10,0,1,kampu sanka semata  
1332,3,2,10,0,1,Full Kasi ga untadhi Lanja
1333,3,2,10,0,1,Kasi ga poooku gula vunna ninjalu msg me
1334,3,2,10,0,1,lavu madda ante naku estam ani urike chupinchi tempt chesavu ante korikipadestha 
1336,3,2,10,0,1,lavu modda ante naku istam ani vurike chupinchi tempt chesavu ante korikipadesta
1337,3,2,10,0,1,"adi yenti raa antha pedha ga vundhi paamu la, techi pooku lo dhooripesadu yedhava"
1338,3,2,10,0,1,Nenu dengintey nee aadathanam motham naa chethuloki vacheysthaadhi
1339,3,2,10,0,1,Nenu denginthe  ni aadathanam antha  na chethuloki vachesthadhi
1340,3,2,10,0,1,nenu dengithe ni aadathanam antha na chethuloki vachesthundhi
1341,6,2,10,0,1,vaishali bengali.. dheni yela ayina dhengali
1342,3,2,10,0,1,vaishali bengali dhani ela aina dengali
1343,3,2,10,0,1,"hair oil okati vundhi vatika ,vatiki kadhu thala ke "
1344,3,2,10,0,1,"tea thaguthava,meeru oppukune mi paalu thagutha"
1345,3,2,10,0,1,nuvu dress change chesukunte chusesa 
1346,3,2,10,0,1,hooku kanipinchaledhu motham forest kappesindhi 
1347,3,2,10,0,1,veedu veedi moddalo samethalu
1348,3,2,10,0,1,kastapadi veedi modda cheeka 
1349,3,2,10,0,1,"enti maridhi garu mi annaya vache time ayindhi apple thintara ,meeku na apple ante estam ani thelusu na bra teesukoni kottukunnav ani kuda thelusu"
1350,3,2,10,0,1,aaahh inkasta lopaliki rasam karipothundhi inka aaahhhh lopala karcheyi parledhu
1351,3,2,10,0,1,"yenti maridhi garu mi annaya vache time ayindhi apple thintara ,meeku na apple ante istam ani thelusu na bra tesukoni kottukunav ani kuda telusu vache paalu tagi vellu"
1352,3,2,10,0,1,aunty ni dengithe emundhi raa maha ayithe modda baga cheekuddi adhe okkasari ammai ni dengi choodu pooku enta tight ga untundho telustundhi
1353,3,2,10,0,1,aunty ni dhengithe yemundhi ra mahaa aithe modda bhaga cheekuthundhi adhey okkasari ammayi ne dhengi chudu puku yentha tight ga vuntundho telusthadhi
1354,3,2,10,0,1,abboo! pant zip teesthunade.. pedha gane vundhi dhigithe yela vuntadho... pattukoni aadisthu vunte aahaaa... melliga start chesi speed ga aadisthu notlo pettukoni kasiga modda ni cheekestha motham notlone chukka vadhalakunda
1355,3,2,10,0,1,yentra... boddu chupisthene pant lo modda dance chesthundhi..inka na pant kindhiki lagithe drawer lone karchukuntavu yemo 
1356,3,2,10,0,1,hi ! ninna dengutha ani adigavu kadha inko nalugurini kuda teesukosthava please..naku aidhuguritho denginchukovali ani vundhi
1357,3,2,10,0,1,"abbaaa.. yenni rojulu nunchi wait chesthunnano gangbang cheyinchukovali ani ivvala puku ,guddha,nooru anni denginchukovali "
1358,3,2,10,0,1,edichav maku vese tappudu boothulu tidithene mood osthadhi
1359,3,2,10,0,1,ippudu vunna bf rich ehh kade yendhuku ala baadha paduthunavu.. rich gane vunnadu kani vidi thammudu ex kante china ga vundhi
1360,3,2,10,0,1,ee sunday ma intlo yevaru vundaru appudu vesukundhama
1361,3,2,10,0,1,na sun-lu pisikavu kadha ippudu ayina chusava intha pedda vi ani ..... chi ivi sun-la oka sari na girl bestie vi pattukoo thelusthadhi
1362,3,2,10,0,1,mahanubhava niko dandham inka neetho vesukovadam na valla kadhu .. yentha karuvu lo vunnavu raa nuvu roju oka angle lo vesthunnavu
1363,3,2,10,0,1,kajal yenti milf la ayipoyindhi
1364,3,2,10,0,1,ma intlo andharu vunnaru nenu bf rathri ki ni room lo vesukuntam .sare kani morning ehh vellipovali.osey melliga arave sounds ki ma colony vallu lechela vunnaru
1365,3,2,10,0,1,room ki vachindhi ippude kadhe appude dress vippesavu.last time vachinappudu nuvu dress vippadanike 1 hour chesavu
1366,3,2,10,0,1,em chesthunnavu bangaram antha interesting ga .ni birthday ki eh angle lo vesukunte baguntadho chusthunna .ayyo vidiki surprise iddam anukunte ila open ayipoya yenti
1367,3,2,10,0,1,puvvu kavalsina mogga ni thintavu yente yevaraina thintara
1368,3,2,10,0,1,roju rathri mi uncle mogga ki bj chestha idhi yentha
1369,3,2,10,0,1,chi mogga ni notlo pettukuntara
1370,3,2,10,0,1,roju rathri mi uncle modda ki bj chestha idhi yentha
1371,3,2,10,0,1,chii modda ni notlo pettukuntara
1372,6,2,10,0,1,"osey manam iddaram night 12 varake roommates .aalaa antavu yente aa tharvatha, mogudu pellam adhi kuda thelidha manam lesbo chesukovali"
1373,3,2,10,0,1,rey car lone start chesavu mood osthe apukoventra thu pakkana vallu vesukunte chudame kani nenu vesela lenu 
1374,3,2,10,0,1,entandi malle poolu techaru antha mood lo vunnaru ivala mana pelli roje rathri antha niku arupule vuntai miru chese 5 min yudhaniki intha build-up avasarama
1375,3,2,10,0,1,roju chance ivatle ani badha paduthunnavu kadha ippudu teesukoo. manam roju chese hot chatting ki tempt ayinatu vundhi.bitlu yekkuva ga chusthava veyamante body nakuthunnavu
1376,3,2,10,0,1,ala chusthavu yentra intlo yevaru leru ani cheppa kadha start cheyyi .naku battalu vippali ante siggesthundhi bangaram.niku badhulu pakkinti vadini piluchu kunna ayipoyedhi
1377,3,2,10,0,1,stress thagiyadam nakuda vachu padha bedroom ki vesukundham
1378,3,2,10,0,1,ila vachavu yente night shift ki veltha ani cheppavu kadha .nuvu levu ani ni boyfriend ni piluchukunna vesukodaniki
1379,3,2,10,0,1,rose day ante yento thelusa nuvu puvvu ivvadam kadhu raa na puvvu lanti puku ni neeku ichi enjoy cheyadam ani ardham ra yedhava
1380,3,2,10,0,1,orey naku roju icecream ippinchu valentines day vasthundhi kadha practice chestha malli bj baga cheyya ledhu ani mata naku rakudadhu
1381,6,2,10,0,1,valentines day ani ninna ni frnd ni kasi ga vesa 2 days body pains vuntai.mari adhentu vadiki petta dhaniki kuda sarriga reledhu break-up cheptha annadhi 
1382,3,2,10,0,1,sun-lu baga pisukuthunnavu licking deep ga isthunnavu intha pedha kamandudivi inka yendhuku yevarini veyyaledhu
1383,3,2,10,0,1,rey naku shaving ke 30mins ayindhi nuvu yentra 30 seconds lo karchi ayipoyindhi bangaram antunnavu 
1384,3,2,10,0,1,"em ayindhi yendhuku yedusthunnavu ,naku boyfriend vunnadu kadha ani vibrator toys ani padesanu"
